latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
42.875,71.375,625.0,18000,Asia/Qyzylorda,GMT+5

time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),evapotranspiration (mm),et0_fao_evapotranspiration (mm),wind_speed_10m (km/h),uv_index (),uv_index_clear_sky (),is_day (),sunshine_duration (s),total_column_integrated_water_vapour (kg/m²),wet_bulb_temperature_2m (°C),cape (J/kg),boundary_layer_height (m),shortwave_radiation (W/m²),direct_radiation (W/m²),direct_normal_irradiance (W/m²),shortwave_radiation_instant (W/m²),soil_moisture_0_to_1cm (m³/m³),temperature_80m (°C),freezing_level_height (m)
2025-06-17T06:00,17.6,56,0.00,0.02,0.05,4.4,0.40,0.40,1,3172.95,16.70,12.4,0.0,95.00,76.0,27.0,182.1,123.8,0.066,23.9,4460.00
2025-06-17T07:00,22.2,50,0.00,0.05,0.14,2.5,1.40,1.40,1,3600.00,16.70,15.6,0.0,240.00,226.0,134.0,428.4,289.1,0.067,24.0,4460.00
2025-06-17T08:00,26.6,31,0.00,0.11,0.25,0.4,2.80,2.80,1,3600.00,16.40,16.0,0.0,675.00,402.0,281.0,579.9,470.0,0.066,25.0,4440.00
2025-06-17T09:00,28.9,26,0.00,0.17,0.42,4.0,4.40,4.40,1,3600.00,16.30,16.7,0.0,1375.00,574.0,430.0,670.0,637.5,0.065,26.8,4410.00
2025-06-17T10:00,30.8,24,0.00,0.20,0.57,8.2,5.95,5.95,1,3600.00,16.70,17.5,0.0,1885.00,721.0,556.0,718.7,772.4,0.063,28.2,4400.00
2025-06-17T11:00,32.4,25,0.00,0.20,0.69,11.0,7.15,7.15,1,3600.00,16.30,18.9,130.0,2460.00,841.0,678.0,778.3,875.3,0.057,29.5,4510.00
2025-06-17T12:00,33.8,22,0.00,0.22,0.78,13.8,7.85,7.85,1,3600.00,17.00,19.1,250.0,2995.00,913.0,758.0,817.1,926.3,0.054,30.8,4560.00
2025-06-17T13:00,34.9,21,0.00,0.20,0.81,14.6,8.00,8.00,1,3600.00,18.20,19.6,340.0,3305.00,926.0,772.0,821.8,916.7,0.052,31.9,4570.00
2025-06-17T14:00,35.6,19,0.00,0.19,0.78,12.8,7.60,7.60,1,3600.00,18.70,19.4,260.0,3575.00,884.0,734.0,810.5,853.1,0.050,32.7,4580.00
2025-06-17T15:00,35.8,18,0.00,0.17,0.70,11.7,6.60,6.60,1,3600.00,18.50,19.2,240.0,3675.00,790.0,645.0,778.5,740.6,0.048,33.2,4600.00
2025-06-17T16:00,35.6,17,0.00,0.15,0.59,10.8,5.25,5.25,1,3600.00,18.30,18.7,210.0,3150.00,650.0,510.0,715.0,587.6,0.047,33.4,4620.00
2025-06-17T17:00,35.2,20,0.00,0.13,0.45,9.2,3.65,3.65,1,3600.00,18.80,19.5,460.0,2845.00,481.0,355.0,625.1,412.9,0.046,33.6,4670.00
2025-06-17T18:00,34.2,20,0.00,0.12,0.33,9.8,2.10,2.10,1,3600.00,18.70,18.8,370.0,2020.00,302.0,200.0,497.1,236.8,0.046,33.3,4590.00
2025-06-17T19:00,32.1,25,0.00,0.08,0.16,6.2,0.85,0.85,1,3600.00,18.70,18.7,340.0,295.00,134.0,66.0,289.9,82.6,0.046,32.9,4550.00
2025-06-17T20:00,29.1,33,0.00,0.04,0.06,4.0,0.15,0.15,0,0.00,19.20,18.3,280.0,35.00,22.0,4.0,37.6,0.0,0.047,32.0,4400.00
2025-06-17T21:00,28.0,42,0.00,0.01,0.00,1.3,0.00,0.00,0,0.00,19.10,19.2,250.0,75.00,0.0,0.0,0.0,0.0,0.049,31.1,4360.00
2025-06-17T22:00,27.4,43,0.00,-0.00,0.04,5.2,0.00,0.00,0,0.00,18.50,18.9,190.0,60.00,0.0,0.0,0.0,0.0,0.051,30.6,4320.00
2025-06-17T23:00,24.8,37,0.00,0.02,0.05,6.1,0.00,0.00,0,0.00,18.00,15.7,30.0,65.00,0.0,0.0,0.0,0.0,0.053,29.9,4310.00
2025-06-18T00:00,22.6,45,0.00,0.03,0.03,5.2,0.00,0.00,0,0.00,18.10,15.2,10.0,55.00,0.0,0.0,0.0,0.0,0.054,29.6,4280.00
2025-06-18T01:00,21.5,50,0.00,0.02,0.03,5.2,0.00,0.00,0,0.00,18.20,15.0,0.0,40.00,0.0,0.0,0.0,0.0,0.055,29.0,4260.00
2025-06-18T02:00,20.7,54,0.00,0.02,0.03,5.4,0.00,0.00,0,0.00,18.50,14.8,0.0,45.00,0.0,0.0,0.0,0.0,0.055,28.5,4250.00
2025-06-18T03:00,20.1,56,0.00,0.02,0.02,5.4,0.00,0.00,0,0.00,18.70,14.6,0.0,50.00,0.0,0.0,0.0,0.0,0.056,27.9,4250.00
2025-06-18T04:00,19.6,58,0.00,0.02,0.02,5.4,0.00,0.00,0,0.00,18.60,14.4,0.0,55.00,0.0,0.0,0.0,0.0,0.057,27.2,4230.00
2025-06-18T05:00,18.9,58,0.00,0.02,0.04,5.1,0.00,0.00,1,0.00,17.50,13.7,0.0,80.00,3.0,0.0,0.0,8.4,0.058,26.1,4260.00
2025-06-18T06:00,20.2,58,0.00,0.03,0.06,4.3,0.40,0.40,1,1802.26,17.40,14.9,0.0,135.00,68.0,19.0,128.3,110.8,0.059,25.8,4250.00
2025-06-18T07:00,23.8,56,0.00,0.07,0.14,2.9,1.40,1.40,1,3600.00,17.30,17.9,0.0,250.00,216.0,120.0,384.0,276.4,0.060,25.9,4340.00
2025-06-18T08:00,28.0,36,0.00,0.14,0.27,2.1,2.80,2.80,1,3600.00,16.80,18.1,0.0,560.00,398.0,273.0,563.8,465.4,0.059,26.5,4390.00
2025-06-18T09:00,31.0,28,0.00,0.22,0.41,2.2,4.40,4.40,1,3600.00,16.40,18.7,10.0,1070.00,578.0,440.0,686.0,642.0,0.057,29.0,4440.00
2025-06-18T10:00,33.5,24,0.00,0.24,0.56,3.9,5.90,5.90,1,3600.00,16.00,19.5,200.0,1710.00,734.0,589.0,761.6,786.4,0.055,31.0,4500.00
2025-06-18T11:00,35.9,23,0.00,0.24,0.72,9.2,7.10,7.10,1,3600.00,16.20,20.9,680.0,2970.00,848.0,698.0,801.4,882.7,0.052,33.1,4650.00
2025-06-18T12:00,37.1,19,0.00,0.22,0.80,11.2,7.85,7.85,1,3600.00,16.40,20.4,570.0,3580.00,915.0,762.0,821.4,928.4,0.049,34.1,4700.00
2025-06-18T13:00,38.1,16,0.00,0.20,0.82,11.2,8.00,8.00,1,3600.00,16.30,19.9,340.0,3785.00,931.0,777.0,826.9,921.8,0.047,35.0,4720.00
2025-06-18T14:00,38.6,14,0.00,0.18,0.79,10.8,7.55,7.55,1,3600.00,16.40,19.5,200.0,4000.00,889.0,739.0,815.7,858.0,0.046,35.6,4730.00
2025-06-18T15:00,38.7,13,0.00,0.17,0.72,10.4,6.60,6.60,1,3600.00,16.60,19.1,140.0,4125.00,798.0,655.0,790.2,748.2,0.045,36.1,4740.00
2025-06-18T16:00,38.5,13,0.00,0.15,0.61,9.4,5.25,5.25,1,3600.00,16.20,19.0,120.0,3955.00,663.0,530.0,742.4,599.5,0.044,36.3,4770.00
2025-06-18T17:00,37.7,16,0.00,0.13,0.44,6.5,3.65,3.65,1,3600.00,16.20,19.7,350.0,3495.00,496.0,378.0,664.7,425.9,0.044,36.1,4880.00
2025-06-18T18:00,36.6,18,0.00,0.12,0.29,5.9,2.10,2.10,1,3600.00,16.30,19.7,320.0,2045.00,313.0,216.0,535.9,245.6,0.044,35.9,4880.00
2025-06-18T19:00,33.4,27,0.00,0.08,0.13,3.8,0.90,0.90,1,3600.00,16.40,20.2,330.0,145.00,142.0,75.0,328.3,87.7,0.045,35.6,4870.00
2025-06-18T20:00,30.8,39,0.00,0.02,0.04,2.2,0.15,0.15,0,0.00,16.40,20.9,250.0,15.00,24.0,5.0,46.8,0.0,0.047,35.1,4840.00
2025-06-18T21:00,29.2,40,0.00,-0.00,0.05,5.1,0.00,0.00,0,0.00,16.70,19.8,180.0,10.00,0.0,0.0,0.0,0.0,0.050,34.5,4820.00
2025-06-18T22:00,28.4,39,0.00,-0.00,0.07,6.9,0.00,0.00,0,0.00,16.10,18.9,120.0,35.00,0.0,0.0,0.0,0.0,0.053,33.6,4820.00
2025-06-18T23:00,24.8,34,0.00,0.02,0.06,6.2,0.00,0.00,0,0.00,15.90,15.2,0.0,55.00,0.0,0.0,0.0,0.0,0.052,32.7,4820.00
2025-06-19T00:00,23.7,40,0.00,0.03,0.05,6.1,0.00,0.00,0,0.00,15.70,15.3,20.0,85.00,0.0,0.0,0.0,0.0,0.053,31.3,4810.00
2025-06-19T01:00,23.1,43,0.00,0.02,0.05,6.5,0.00,0.00,0,0.00,15.90,15.3,50.0,115.00,0.0,0.0,0.0,0.0,0.054,30.8,4800.00
2025-06-19T02:00,22.8,44,0.00,0.02,0.05,6.5,0.00,0.00,0,0.00,16.90,15.2,40.0,125.00,0.0,0.0,0.0,0.0,0.055,30.6,4790.00
2025-06-19T03:00,22.5,45,0.00,0.02,0.05,6.5,0.00,0.00,0,0.00,16.90,15.1,20.0,130.00,0.0,0.0,0.0,0.0,0.056,30.3,4780.00
2025-06-19T04:00,21.7,48,0.00,0.02,0.05,7.2,0.00,0.00,0,0.00,17.30,14.9,0.0,95.00,0.0,0.0,0.0,0.0,0.057,29.1,4750.00
2025-06-19T05:00,22.6,46,0.00,0.02,0.06,6.1,0.00,0.00,1,0.00,19.00,15.4,0.0,75.00,4.0,0.0,0.0,11.2,0.059,26.5,4790.00
2025-06-19T06:00,23.4,49,0.00,0.04,0.08,5.6,0.40,0.40,1,3048.42,20.40,16.5,0.0,345.00,75.0,26.0,175.8,122.4,0.061,25.6,4780.00
2025-06-19T07:00,26.3,42,0.00,0.09,0.21,9.7,1.40,1.40,1,3600.00,22.30,17.8,20.0,710.00,223.0,131.0,419.8,285.4,0.061,25.8,4780.00
2025-06-19T08:00,27.5,37,0.00,0.16,0.38,17.3,2.80,2.80,1,3600.00,23.00,17.8,30.0,995.00,400.0,281.0,580.8,467.8,0.061,25.8,4780.00
2025-06-19T09:00,28.6,35,0.00,0.19,0.48,13.5,4.40,4.40,1,3600.00,22.90,18.4,60.0,1250.00,573.0,438.0,683.3,636.5,0.060,26.4,4770.00
2025-06-19T10:00,30.0,31,0.00,0.20,0.59,12.2,5.90,5.90,1,3600.00,23.10,18.6,70.0,1525.00,725.0,579.0,749.0,776.8,0.059,27.4,4750.00
2025-06-19T11:00,32.5,27,0.00,0.21,0.69,11.2,7.10,7.10,1,3600.00,24.10,19.5,270.0,1820.00,836.0,679.0,779.7,870.2,0.060,29.6,4700.00
2025-06-19T12:00,33.3,26,0.00,0.19,0.76,13.0,7.85,7.85,1,3600.00,26.80,19.8,370.0,2325.00,904.0,750.0,808.5,917.3,0.059,30.2,4620.00
2025-06-19T13:00,34.0,25,0.00,0.18,0.77,13.0,8.00,8.00,1,3600.00,29.00,20.1,390.0,2715.00,908.0,751.0,799.2,899.1,0.057,30.9,4600.00
2025-06-19T14:00,34.2,24,0.00,0.17,0.72,12.2,7.20,7.60,1,3600.00,30.50,20.0,240.0,2870.00,832.0,613.0,676.4,803.0,0.056,31.4,4640.00
2025-06-19T15:00,32.3,28,0.30,0.18,0.52,10.5,6.20,6.60,1,3600.00,30.80,19.6,190.0,3430.00,579.0,303.0,365.3,542.9,0.081,30.7,4550.00
2025-06-19T16:00,31.5,31,0.40,0.17,0.31,4.3,5.10,5.25,1,3280.56,37.70,19.7,220.0,790.00,348.0,121.0,169.4,314.7,0.109,29.9,4510.00
2025-06-19T17:00,32.1,30,0.10,0.18,0.28,4.1,0.30,3.60,1,3600.00,34.40,20.0,350.0,170.00,322.0,127.0,223.1,276.6,0.086,30.8,4560.00
2025-06-19T18:00,30.6,35,0.10,0.14,0.18,4.1,1.00,2.10,1,2434.43,36.00,19.9,420.0,235.00,184.0,57.0,141.1,144.5,0.122,29.8,4510.00
2025-06-19T19:00,29.0,43,0.10,0.10,0.12,5.1,0.80,0.85,1,3600.00,34.30,20.2,500.0,360.00,111.0,42.0,183.2,68.7,0.119,29.3,4490.00
2025-06-19T20:00,26.9,47,0.10,0.06,0.07,5.4,0.15,0.15,0,0.00,31.80,19.1,320.0,165.00,18.0,2.0,18.7,0.0,0.123,28.2,4430.00
2025-06-19T21:00,26.0,50,0.00,0.04,0.02,3.4,0.00,0.00,0,0.00,30.90,18.9,260.0,145.00,0.0,0.0,0.0,0.0,0.119,27.3,4360.00
2025-06-19T22:00,24.2,53,0.00,0.04,0.05,8.0,0.00,0.00,0,0.00,31.90,17.7,100.0,135.00,0.0,0.0,0.0,0.0,0.115,24.5,4350.00
2025-06-19T23:00,23.6,46,0.50,0.04,0.05,6.9,0.00,0.00,0,0.00,32.20,16.2,0.0,75.00,0.0,0.0,0.0,0.0,0.093,24.8,4230.00
2025-06-20T00:00,21.8,57,0.30,0.05,0.00,2.9,0.00,0.00,0,0.00,32.00,16.2,0.0,90.00,0.0,0.0,0.0,0.0,0.134,21.8,4290.00
2025-06-20T01:00,20.0,69,0.70,0.03,0.00,4.2,0.00,0.00,0,0.00,31.80,16.1,0.0,100.00,0.0,0.0,0.0,0.0,0.183,19.8,4300.00
2025-06-20T02:00,18.9,76,0.70,0.04,0.00,5.4,0.00,0.00,0,0.00,30.40,16.0,0.0,135.00,0.0,0.0,0.0,0.0,0.201,19.1,4240.00
2025-06-20T03:00,18.5,76,0.00,0.03,0.00,5.2,0.00,0.00,0,0.00,29.80,15.6,0.0,125.00,0.0,0.0,0.0,0.0,0.180,19.3,4180.00
2025-06-20T04:00,18.4,75,0.00,0.02,0.00,2.9,0.00,0.00,0,0.00,30.00,15.4,0.0,115.00,0.0,0.0,0.0,0.0,0.170,19.9,4130.00
2025-06-20T05:00,19.2,59,0.00,0.02,0.04,3.7,0.00,0.00,1,0.00,31.00,14.2,0.0,105.00,3.0,0.0,0.0,8.5,0.102,22.1,4130.00
2025-06-20T06:00,20.0,60,0.00,0.02,0.04,2.1,0.40,0.40,1,1447.02,30.00,15.0,0.0,165.00,65.0,17.0,115.1,106.2,0.101,21.7,4120.00
2025-06-20T07:00,22.3,52,0.00,0.04,0.13,2.5,1.35,1.40,1,3600.00,28.10,16.0,0.0,360.00,201.0,99.0,317.8,257.4,0.100,21.7,4080.00
2025-06-20T08:00,24.3,42,0.00,0.08,0.24,7.6,2.75,2.75,1,3600.00,26.90,16.1,0.0,580.00,290.0,141.0,291.7,339.2,0.098,22.8,4060.00
2025-06-20T09:00,25.2,37,0.00,0.09,0.28,7.1,4.35,4.35,1,3600.00,26.70,16.0,0.0,940.00,336.0,154.0,240.4,373.3,0.097,23.4,4000.00
2025-06-20T10:00,26.4,31,0.00,0.11,0.36,6.3,5.85,5.85,1,3600.00,25.90,15.9,0.0,1505.00,440.0,198.0,256.2,471.5,0.095,24.2,3990.00
2025-06-20T11:00,28.7,30,0.00,0.15,0.53,3.3,7.05,7.05,1,3600.00,23.60,17.4,10.0,2585.00,717.0,471.0,541.0,746.4,0.092,25.9,3880.00
2025-06-20T12:00,30.0,29,0.00,0.17,0.61,4.9,7.80,7.80,1,3600.00,21.40,18.2,80.0,3045.00,808.0,546.0,588.6,820.0,0.089,27.1,3830.00
2025-06-20T13:00,31.0,25,0.00,0.17,0.59,6.1,7.95,7.95,1,3600.00,21.10,17.9,70.0,3645.00,743.0,465.0,494.8,735.8,0.086,28.2,3970.00
2025-06-20T14:00,30.5,26,0.10,0.15,0.48,4.2,6.95,7.50,1,3600.00,21.90,17.8,50.0,4180.00,605.0,358.0,394.9,584.0,0.091,28.0,3980.00
2025-06-20T15:00,30.4,28,0.10,0.15,0.46,7.2,3.00,6.55,1,3600.00,22.10,18.2,130.0,3585.00,545.0,312.0,376.0,511.1,0.095,28.1,3990.00
2025-06-20T16:00,30.3,30,0.10,0.14,0.44,9.7,4.65,5.15,1,3600.00,20.80,18.6,390.0,3505.00,503.0,306.0,428.0,455.0,0.100,28.3,3870.00
2025-06-20T17:00,30.4,34,0.00,0.11,0.33,9.2,3.55,3.60,1,3600.00,20.40,19.6,870.0,3180.00,343.0,184.0,322.8,294.7,0.093,28.8,3910.00
2025-06-20T18:00,30.2,34,0.00,0.09,0.19,3.6,2.05,2.05,1,3600.00,21.20,19.4,790.0,565.00,224.0,102.0,252.2,176.0,0.090,29.2,3900.00
2025-06-20T19:00,29.5,38,0.00,0.06,0.09,2.6,0.80,0.85,1,2505.41,20.40,19.6,460.0,195.00,99.0,33.0,143.5,61.4,0.089,29.6,3900.00
2025-06-20T20:00,27.3,46,0.00,0.03,0.05,3.8,0.15,0.15,0,0.00,19.80,19.3,250.0,105.00,16.0,2.0,18.6,0.0,0.089,29.2,3890.00
2025-06-20T21:00,25.3,53,0.00,0.02,0.01,2.9,0.00,0.00,0,0.00,19.60,18.7,100.0,55.00,0.0,0.0,0.0,0.0,0.089,28.5,3870.00
2025-06-20T22:00,23.9,57,0.00,0.01,0.01,2.9,0.00,0.00,0,0.00,19.70,18.1,20.0,30.00,0.0,0.0,0.0,0.0,0.089,28.1,3860.00
2025-06-20T23:00,22.0,56,0.00,0.01,0.01,3.8,0.00,0.00,0,0.00,18.80,16.2,0.0,35.00,0.0,0.0,0.0,0.0,0.094,27.4,3860.00
2025-06-21T00:00,20.8,58,0.00,0.02,0.02,4.6,0.00,0.00,0,0.00,18.00,15.4,0.0,50.00,0.0,0.0,0.0,0.0,0.094,27.0,3870.00
2025-06-21T01:00,21.2,47,0.00,0.02,0.03,4.9,0.00,0.00,0,0.00,17.00,14.3,0.0,70.00,0.0,0.0,0.0,0.0,0.094,25.8,4180.00
2025-06-21T02:00,20.7,45,0.00,0.02,0.03,4.6,0.00,0.00,0,0.00,16.20,13.6,0.0,30.00,0.0,0.0,0.0,0.0,0.094,24.7,4370.00
2025-06-21T03:00,19.7,48,0.00,0.02,0.02,4.6,0.00,0.00,0,0.00,16.20,13.2,0.0,10.00,0.0,0.0,0.0,0.0,0.093,24.0,4450.00
2025-06-21T04:00,18.4,52,0.00,0.02,0.02,5.0,0.00,0.00,0,0.00,16.10,12.6,0.0,10.00,0.0,0.0,0.0,0.0,0.094,23.3,4490.00
2025-06-21T05:00,16.9,56,0.00,0.01,0.05,5.5,0.00,0.00,1,0.00,15.90,11.8,0.0,10.00,3.0,0.0,0.0,8.5,0.093,22.9,4540.00
2025-06-21T06:00,17.7,55,0.00,0.02,0.06,4.8,0.40,0.40,1,3136.18,15.80,12.4,0.0,30.00,76.0,27.0,183.3,124.4,0.093,22.3,4500.00
2025-06-21T07:00,21.4,48,0.00,0.04,0.14,3.1,1.35,1.35,1,3600.00,15.70,14.6,0.0,230.00,227.0,135.0,434.2,290.8,0.092,22.0,4490.00
2025-06-21T08:00,24.5,32,0.00,0.09,0.28,4.4,2.75,2.75,1,3600.00,15.50,14.6,0.0,600.00,405.0,286.0,592.5,473.8,0.091,22.7,4480.00
2025-06-21T09:00,26.4,29,0.00,0.14,0.42,5.7,4.35,4.35,1,3600.00,15.20,15.5,0.0,990.00,583.0,446.0,696.8,647.8,0.089,24.1,4490.00
2025-06-21T10:00,28.1,27,0.00,0.17,0.56,8.6,5.85,5.85,1,3600.00,15.10,16.3,0.0,1380.00,736.0,588.0,761.4,788.8,0.087,25.3,4530.00
2025-06-21T11:00,29.4,28,0.00,0.18,0.66,11.4,7.05,7.05,1,3600.00,15.10,17.5,0.0,1910.00,851.0,696.0,799.7,886.0,0.082,26.4,4580.00
2025-06-21T12:00,31.2,25,0.00,0.18,0.75,14.0,7.80,7.80,1,3600.00,15.60,18.1,10.0,2245.00,918.0,760.0,819.5,931.7,0.078,28.1,4630.00
2025-06-21T13:00,32.5,21,0.00,0.18,0.79,15.3,8.00,8.00,1,3600.00,15.80,17.9,20.0,2540.00,934.0,779.0,828.9,925.0,0.075,29.4,4670.00
2025-06-21T14:00,33.3,20,0.00,0.17,0.79,16.8,7.55,7.55,1,3600.00,16.00,18.2,20.0,2820.00,895.0,744.0,820.6,864.0,0.072,30.3,4700.00
2025-06-21T15:00,33.8,19,0.00,0.16,0.74,17.2,6.60,6.60,1,3600.00,17.30,18.2,30.0,2900.00,802.0,658.0,792.6,752.2,0.069,31.0,4690.00
2025-06-21T16:00,33.8,18,0.00,0.14,0.64,16.9,5.25,5.25,1,3600.00,19.70,17.8,20.0,2925.00,662.0,529.0,739.3,598.9,0.067,31.4,4640.00
2025-06-21T17:00,33.7,19,0.00,0.12,0.51,14.8,3.65,3.65,1,3600.00,21.40,18.1,10.0,2855.00,493.0,376.0,659.0,423.7,0.065,31.9,4630.00
2025-06-21T18:00,32.8,20,0.00,0.10,0.38,14.6,2.10,2.10,1,3600.00,21.80,17.8,0.0,2565.00,314.0,217.0,535.6,246.8,0.065,31.7,4650.00
2025-06-21T19:00,31.3,23,0.00,0.08,0.23,11.3,0.90,0.90,1,3600.00,21.80,17.6,0.0,635.00,143.0,76.0,329.6,88.8,0.065,31.1,4650.00
2025-06-21T20:00,28.8,28,0.00,0.05,0.10,6.8,0.15,0.15,0,0.00,21.90,17.0,0.0,220.00,24.0,5.0,46.4,0.0,0.065,29.8,4630.00
2025-06-21T21:00,26.8,33,0.00,0.03,0.05,5.1,0.00,0.00,0,0.00,21.70,16.5,0.0,190.00,0.0,0.0,0.0,0.0,0.066,28.7,4640.00
2025-06-21T22:00,25.8,36,0.00,0.02,0.03,3.4,0.00,0.00,0,0.00,21.60,16.3,0.0,155.00,0.0,0.0,0.0,0.0,0.067,27.5,4640.00
2025-06-21T23:00,25.8,39,0.00,0.02,0.03,3.9,0.00,0.00,0,0.00,21.10,16.9,0.0,115.00,0.0,0.0,0.0,0.0,0.069,27.2,4580.00
2025-06-22T00:00,24.0,37,0.00,0.01,0.05,5.8,0.00,0.00,0,0.00,20.70,15.1,0.0,20.00,0.0,0.0,0.0,0.0,0.070,26.6,4570.00
2025-06-22T01:00,21.3,46,0.00,0.02,0.03,5.4,0.00,0.00,0,0.00,19.80,14.2,0.0,10.00,0.0,0.0,0.0,0.0,0.071,25.7,4540.00
2025-06-22T02:00,20.9,47,0.00,0.02,0.03,5.0,0.00,0.00,0,0.00,19.40,14.0,0.0,15.00,0.0,0.0,0.0,0.0,0.072,24.7,4470.00
2025-06-22T03:00,20.3,48,0.00,0.02,0.03,5.2,0.00,0.00,0,0.00,17.10,13.7,0.0,25.00,0.0,0.0,0.0,0.0,0.072,24.3,4410.00
2025-06-22T04:00,19.8,49,0.00,0.02,0.03,5.1,0.00,0.00,0,0.00,18.70,13.4,0.0,25.00,0.0,0.0,0.0,0.0,0.073,23.9,4380.00
2025-06-22T05:00,18.3,52,0.00,0.01,0.05,4.7,0.00,0.00,1,0.00,21.00,12.5,0.0,35.00,3.0,0.0,0.0,8.5,0.075,22.6,4400.00
2025-06-22T06:00,19.2,51,0.00,0.02,0.06,4.4,0.40,0.40,1,1978.83,21.10,13.2,0.0,125.00,67.0,20.0,136.1,109.8,0.075,22.5,4350.00
2025-06-22T07:00,22.5,43,0.00,0.04,0.14,4.5,1.35,1.35,1,3600.00,21.10,14.8,0.0,325.00,189.0,91.0,293.4,242.2,0.075,22.3,4330.00
2025-06-22T08:00,24.5,32,0.00,0.09,0.27,7.6,2.75,2.75,1,3600.00,21.00,14.6,0.0,545.00,336.0,198.0,410.7,393.2,0.075,22.8,4310.00
2025-06-22T09:00,26.1,30,0.00,0.12,0.40,8.1,4.30,4.35,1,3600.00,21.00,15.4,0.0,775.00,519.0,342.0,534.8,576.8,0.073,23.8,4300.00
2025-06-22T10:00,27.8,29,0.00,0.15,0.54,8.6,5.85,5.85,1,3600.00,20.80,16.5,0.0,1100.00,710.0,542.0,702.3,761.0,0.072,25.0,4290.00
2025-06-22T11:00,30.4,27,0.00,0.17,0.65,9.4,7.10,7.10,1,3600.00,21.40,18.0,60.0,1765.00,835.0,674.0,774.7,869.5,0.069,27.3,4320.00
2025-06-22T12:00,31.7,27,0.00,0.18,0.73,10.8,7.80,7.80,1,3600.00,20.30,18.9,300.0,2840.00,906.0,748.0,806.7,919.6,0.066,28.5,4320.00
2025-06-22T13:00,33.0,25,0.00,0.17,0.76,12.1,8.00,8.00,1,3600.00,19.90,19.3,410.0,3500.00,921.0,763.0,811.8,912.2,0.064,29.8,4390.00
2025-06-22T14:00,33.8,24,0.00,0.16,0.76,13.4,7.60,7.60,1,3600.00,19.50,19.7,490.0,3750.00,883.0,731.0,806.1,852.5,0.062,30.8,4430.00
2025-06-22T15:00,34.3,23,0.00,0.14,0.69,12.3,6.60,6.60,1,3600.00,19.80,19.7,510.0,4135.00,793.0,650.0,782.7,743.8,0.060,31.6,4450.00
2025-06-22T16:00,34.4,22,0.00,0.13,0.57,10.9,5.25,5.25,1,3600.00,20.80,19.5,490.0,4110.00,635.0,487.0,680.2,574.6,0.059,32.1,4330.00
2025-06-22T17:00,34.0,22,0.00,0.11,0.40,8.7,3.55,3.65,1,3600.00,21.60,19.2,440.0,3265.00,413.0,280.0,490.3,355.0,0.057,32.2,4310.00
2025-06-22T18:00,33.3,23,0.00,0.10,0.25,5.1,2.10,2.10,1,3600.00,22.30,19.0,410.0,695.00,286.0,181.0,446.1,224.9,0.057,32.2,4270.00
2025-06-22T19:00,31.5,27,0.00,0.07,0.12,3.3,0.90,0.90,1,3600.00,24.20,18.8,330.0,530.00,128.0,63.0,272.6,79.6,0.059,31.5,4340.00
2025-06-22T20:00,28.8,33,0.00,0.04,0.08,5.4,0.15,0.15,0,0.00,24.20,18.1,340.0,245.00,24.0,5.0,46.3,0.0,0.060,31.4,4310.00
2025-06-22T21:00,26.5,40,0.00,0.02,0.03,4.0,0.00,0.00,0,0.00,27.60,17.6,270.0,80.00,0.0,0.0,0.0,0.0,0.061,30.9,4260.00
2025-06-22T22:00,23.3,48,0.00,0.02,0.04,6.3,0.00,0.00,0,0.00,25.00,16.3,240.0,10.00,0.0,0.0,0.0,0.0,0.062,29.4,4220.00
2025-06-22T23:00,22.6,43,0.00,0.02,0.05,6.6,0.00,0.00,0,0.00,22.70,14.9,30.0,10.00,0.0,0.0,0.0,0.0,0.061,27.6,4230.00
2025-06-23T00:00,22.2,44,0.00,0.02,0.05,6.5,0.00,0.00,0,0.00,21.40,14.7,10.0,10.00,0.0,0.0,0.0,0.0,0.062,27.1,4140.00
2025-06-23T01:00,21.7,46,0.00,0.02,0.04,5.8,0.00,0.00,0,0.00,20.00,14.6,0.0,10.00,0.0,0.0,0.0,0.0,0.063,26.9,4100.00
2025-06-23T02:00,21.2,49,0.00,0.02,0.03,5.4,0.00,0.00,0,0.00,19.10,14.6,0.0,40.00,0.0,0.0,0.0,0.0,0.064,26.4,4060.00
2025-06-23T03:00,20.9,51,0.00,0.02,0.03,5.5,0.00,0.00,0,0.00,18.40,14.6,0.0,35.00,0.0,0.0,0.0,0.0,0.065,25.7,4050.00
2025-06-23T04:00,20.4,52,0.00,0.01,0.03,5.8,0.00,0.00,0,0.00,18.20,14.3,0.0,30.00,0.0,0.0,0.0,0.0,0.066,25.4,4070.00
2025-06-23T05:00,19.5,51,0.00,0.01,0.06,5.8,0.00,0.00,1,0.00,17.30,13.4,0.0,75.00,3.0,0.0,0.0,8.6,0.068,25.1,4040.00
2025-06-23T06:00,20.7,48,0.00,0.02,0.07,5.8,0.40,0.40,1,1624.67,16.90,14.0,0.0,165.00,66.0,18.0,122.8,108.4,0.068,25.1,4030.00
2025-06-23T07:00,24.4,41,0.00,0.05,0.16,5.1,1.40,1.40,1,3600.00,16.00,16.1,0.0,335.00,197.0,95.0,307.0,252.6,0.068,25.5,4030.00
2025-06-23T08:00,28.5,28,0.00,0.09,0.29,5.0,2.80,2.80,1,3600.00,15.80,16.8,0.0,620.00,370.0,232.0,482.0,433.1,0.068,26.8,4030.00
